Spend,Geography,Media Vertical,Media Name,Campaign Id,Product Category,Invoice
1180,All India,Television,https://www.themediaant.com/television/aaj-tak-tv-advertising,INV002124,Engineering,INV002124
1173.5,Delhi,Radio,https://www.themediaant.com/radio/radio-city-delhi-advertising,60d6ea0539313c0008c109b6,Automobile,INV006776
1172.5,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,62f1fa925ce9360009aafda2,Engineering,INV009353
1170,All India,Newspaper,https://www.themediaant.com/newspaper/times-of-india-pan-india-english-advertising,INV002781,Engineering,INV002781
1149,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/lokmat-pune-marathi-advertising,63f70e4a36b0f40008fa3120,Education & Skill,INV011533
1148.4,Karnataka,Television,https://www.themediaant.com/television/zee-kannada-tv-advertising,636b8429447a7600089aab5f,Home Decor & Construction,INV010331
1132,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/delhi-metro-train-advertising,6365099ad8cc54000889b748,Fitness & Health,INV010418
1123.2,Delhi,Radio,https://www.themediaant.com/radio/radio-fever-delhi-advertising,60d6ea0539313c0008c109b6,Automobile,INV006776
1118,Chennai,Airport,https://www.themediaant.com/airport/chennai-airport-advertising,INV011948,Services,INV011948
1110,Chennai,Nontraditional,https://www.themediaant.com/nontraditional/auto-chennai-advertising,INV001804,IT Product & Services,INV001804
1107.6,Delhi,Radio,https://www.themediaant.com/radio/radio-mirchi-delhi-advertising,62cfbf488083df00090eb715,Healthcare,"INV009501, INV009647, INV009207"
1107.6,Delhi,Radio,https://www.themediaant.com/radio/red-fm-delhi-advertising,62cfbf488083df00090eb715,Healthcare,"INV009501, INV009647, INV009207"
1104,Karnataka,Television,https://www.themediaant.com/television/zee-kannada-tv-advertising,62298b5c3450af0009925872,Home Decor & Construction,INV008222
1100,All India,Digital,https://www.themediaant.com/digital/money-control-advertising,6119f71d2eaad200080a9fb5,Home Decor & Construction,INV006945
1100,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/it-park-brigade-metropolis-summit-mahadevapura-bangalore-advertising,632b13d2e2faaf00093fa437,Finance,"INV009756, INV010052"
1100,Hyderabad,Nontraditional,https://www.themediaant.com/nontraditional/hyderabad-metro-train-advertising,INV011794,Entertainment,INV011794
1080,Andhra Pradesh,Television,https://www.themediaant.com/television/zee-telugu-tv-advertising,63b6cc0d0f29720008644000,Home Decor & Construction,INV010981
1076.4,Karnataka,Television,https://www.themediaant.com/television/zee-kannada-tv-advertising,634544916d1d14000922e7cb,Home Decor & Construction,INV010032
1071.4,Andhra Pradesh,Newspaper,https://www.themediaant.com/newspaper/times-of-india-chennai-times-english-advertising,6138a6136ae8df00088995b4,Electronics & Gadgets,INV007038
1067.5,Delhi,Outdoor,https://www.themediaant.com/outdoor/hoarding-mandi-house-new-delhi-34480,63fc780d5f88ca0008f89c57,Entertainment,INV011567
1066.667,All India,Airport,https://www.themediaant.com/airport/air-vistara-india-advertising,63e09ee9faef170008857425,Healthcare,INV011436
1066.667,All India,Airport,https://www.themediaant.com/airport/air-vistara-india-advertising,63e09ee9faef170008857425,Healthcare,INV011436
1066.667,All India,Airport,https://www.themediaant.com/airport/air-vistara-india-advertising,63e09ee9faef170008857425,Healthcare,INV011436
1061,Kanpur,Newspaper,https://www.themediaant.com/newspaper/hindustan-hindi-kanpur-hindi-advertising,INV011778,Healthcare,INV011778
1060.5,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,63fc50616a1f4900086fb993,Hospitality,INV011660
1050,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,62395117432606000981b3dc,Healthcare,"INV008441, INV008724"
1050,Mumbai,Newspaper,https://www.themediaant.com/newspaper/times-of-india-mumbai-english-advertising,INV005086,Social Enterprise & Trust,INV005086
1050,Delhi,Newspaper,https://www.themediaant.com/newspaper/times-of-india-delhi-english-advertising,INV005086,Social Enterprise & Trust,INV005086
1050,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-english-advertising,INV011344,Hospitality,INV011344
1050,All India,Television,https://www.themediaant.com/television/aaj-tak-tv-advertising,63edf5a54779f70008d22e76,Engineering,INV011429
1050,Bengaluru,Airport,https://www.themediaant.com/airport/bangalore-airport-advertising,6409a78f9e664d0008c4dbf7,Engineering,INV011740
1048.964,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/vishnu-kaushal,63cba8839649e20008d6b4ab,IT Product & Services,INV010989
1045,Chennai,Airport,https://www.themediaant.com/airport/chennai-airport-advertising,62df6bb194b4310009c74960,Entertainment,INV009513
1045,Chennai,Airport,https://www.themediaant.com/airport/chennai-airport-advertising,62b6cc4ef9e3a40009768a64,Entertainment,INV009249
1045,Chennai,Airport,https://www.themediaant.com/airport/chennai-airport-advertising,630c8e8fc7dd700009a83c21,Entertainment,INV009774
1045,Chennai,Airport,https://www.themediaant.com/airport/chennai-airport-advertising,6333aa2f349d5700097c6a0d,Entertainment,INV010174
1045,Chennai,Airport,https://www.themediaant.com/airport/chennai-airport-advertising,INV011166,Entertainment,INV011166
1032.9,Bengaluru,Digital,https://www.themediaant.com/digital/facebook-advertising,635bcb236063d2000968f862,Food & Restaurant,"INV010128, INV010472, INV010804"
1025,Delhi,Radio,https://www.themediaant.com/radio/radio-fever-delhi-advertising,INV004426,Services,INV004426
1025,All India,Digital,https://www.themediaant.com/digital/zee5-advertising,60c1abf96f0aa60008a5b9bd,Education & Skill,INV006619
1019.778,Karnataka,Television,https://www.themediaant.com/television/zee-kannada-tv-advertising,63b6cc0d0f29720008644000,Home Decor & Construction,INV010981
1015,Bengaluru,Radio,https://www.themediaant.com/radio/red-fm-bengaluru-advertising,INV003348,Engineering,INV003348
1014,Delhi,Newspaper,https://www.themediaant.com/newspaper/times-of-india-delhi-english-advertising,INV002549,Engineering,INV002549
1014,Mumbai,Newspaper,https://www.themediaant.com/newspaper/times-of-india-mumbai-english-advertising,INV002549,Engineering,INV002549
1014,Hyderabad,Newspaper,https://www.themediaant.com/newspaper/times-of-india-hyderabad-english-advertising,INV002549,Engineering,INV002549
1012,All India,Television,https://www.themediaant.com/television/aaj-tak-tv-advertising,62724ccd25a0d600091a347c,Education & Skill,INV008577
1008,Bengaluru,Digital,https://www.themediaant.com/digital/inshorts-advertising,5fa520acccdd724da3436465,Automobile,INV005659
1008,Karnataka,Television,https://www.themediaant.com/television/zee-kannada-tv-advertising,62ea154f495f1300098a7d19,Home Decor & Construction,INV009331
1000,Bengaluru,Digital,https://www.themediaant.com/digital/ipl-2020-on-hotstar-app-advertising,5f6c4a1e844a5d75fdac1557,Home Decor & Construction,INV005443
1000,Mumbai,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bombay-times-english-advertising,60bf66eea1bd4f0009665674,Food & Restaurant,INV006640
1000,Bengaluru,Outdoor,https://www.themediaant.com/outdoor/hoarding-kadabeesanahalli-bengaluru-81521,636b36608828de0008501ddf,IT Product & Services,INV010202
1000,Chennai,Digital,https://www.themediaant.com/digital/inshorts-advertising,62ccf525ffbb7600098f0144,Fashion & Lifestyle,"INV009154, INV009548"
1000,Delhi,Digital,https://www.themediaant.com/digital/hotstar-advertising,634812f225c88d000954b33d,Real Estate,INV010054
998.5,Delhi,Digital,https://www.themediaant.com/digital/youtube-advertising,635bcb236063d2000968f862,Food & Restaurant,"INV010128, INV010472, INV010804"
996.9,All India,Digital,https://www.themediaant.com/digital/facebook-advertising,5f971d396911700aa2d88435,Food & Restaurant,"INV006005, INV006046, INV006250"
980,Puducherry,Television,https://www.themediaant.com/television/star-vijay-tv-advertising,634544916d1d14000922e7cb,Home Decor & Construction,INV010032
976.025,Delhi,Newspaper,https://www.themediaant.com/newspaper/times-of-india-delhi-english-advertising,INV004432,Fashion & Lifestyle,INV004432
975.325,Delhi,Outdoor,https://www.themediaant.com/outdoor/hoarding-mandi-house-new-delhi-34480,INV012161,Entertainment,INV012161
960,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV003902,Social Enterprise & Trust,INV003902
959.9,Delhi,Radio,https://www.themediaant.com/radio/radio-city-delhi-advertising,62cfbf488083df00090eb715,Healthcare,"INV009501, INV009647, INV009207"
950,Bengaluru,Airport,https://www.themediaant.com/airport/bangalore-airport-advertising,6329966c3d0d9400096c3944,Finance,"INV010051, INV010453"
945,Delhi,Radio,https://www.themediaant.com/radio/radio-fever-delhi-advertising,INV004580,Automobile,INV004580
945,Delhi,Newspaper,https://www.themediaant.com/newspaper/times-of-india-delhi-english-advertising,615bde1ef59c9100084e96d1,Electronics & Gadgets,"INV007223, INV007204"
941,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV001652,Education & Skill,INV001652
940,Hyderabad,Airport,https://www.themediaant.com/airport/hyderabad-airport-advertising,630c66b1d2e390000940e346,Fashion & Lifestyle,"INV009700, INV010027"
940,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/local-train-mumbai-advertising,624e8599b06e180009edd7d1,Shopping & Retail,INV008783
936.4,All India,Digital,https://www.themediaant.com/digital/hotstar-advertising,60b5ace5176c5f0008de325c,Fitness & Health,INV006620
925,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002138,Travel & Tourism,INV002138
925,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002262,Travel & Tourism,INV002262
924,Delhi,Radio,https://www.themediaant.com/radio/big-fm-delhi-advertising,60d6ea0539313c0008c109b6,Automobile,INV006776
918,All India,Digital,https://www.themediaant.com/digital/facebook-advertising,5f971d396911700aa2d88435,Food & Restaurant,"INV006005, INV006046, INV006250"
912,Andhra Pradesh,Television,https://www.themediaant.com/television/zee-telugu-tv-advertising,636b8429447a7600089aab5f,Home Decor & Construction,INV010331
910,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/cab-delhi-advertising,INV003779,Services,INV003779
910,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/cab-mumbai-advertising,INV003779,Services,INV003779
910,Delhi,Newspaper,https://www.themediaant.com/newspaper/hindustan-times-delhi-english-advertising,615bde1ef59c9100084e96d1,Electronics & Gadgets,"INV007223, INV007204"
909.4,Delhi,Newspaper,https://www.themediaant.com/newspaper/lokmat-aurangabad-marathi-advertising,5fb3832999df8b7f2413a73f,Education & Skill,INV005646
905.8,All India,Digital,https://www.themediaant.com/digital/ipl-2021-on-hotstar-app-advertising,605dea89da771e7ba55d1e33,Home Decor & Construction,INV006387
900,All India,Digital,https://www.themediaant.com/digital/inshorts-advertising,616d399b3466ee000916f5e5,Finance,"INV007262, INV007453"
900,All India,Digital,https://www.themediaant.com/digital/inshorts-advertising,616d399b3466ee000916f5e5,Finance,"INV007262, INV007453"
900,All India,Digital,https://www.themediaant.com/digital/inshorts-advertising,616d399b3466ee000916f5e5,Finance,"INV007262, INV007453"
900,All India,Digital,https://www.themediaant.com/digital/inshorts-advertising,616d399b3466ee000916f5e5,Finance,"INV007262, INV007453"
900,Bengaluru,Digital,https://www.themediaant.com/digital/hotstar-advertising,61a0b6ae12e24b00087de68e,Shopping & Retail,"INV007664, INV007816, INV008018"
900,Bengaluru,Digital,https://www.themediaant.com/digital/hotstar-advertising,61e647317afe0b0009d3317e,Shopping & Retail,"INV007885, INV008019"
900,Bengaluru,Digital,https://www.themediaant.com/digital/sonyliv-advertising,62ccf525ffbb7600098f0144,Fashion & Lifestyle,"INV009154, INV009548"
900,Delhi,Digital,https://www.themediaant.com/digital/inshorts-advertising,62ebb8c97b61e00009175ed4,IT Product & Services,INV009766
900,Delhi,Newspaper,https://www.themediaant.com/newspaper/times-of-india-delhi-times-english-advertising,INV004779,Real Estate,INV004779
897.6,Mumbai,Newspaper,https://www.themediaant.com/newspaper/times-of-india-navi-mumbai-english-advertising,6298c2e515fca60009d1653a,Fashion & Lifestyle,INV008868
897.6,Mumbai,Newspaper,https://www.themediaant.com/newspaper/bombay-times-vashi-and-new-panvel-english-advertising,62739994c094920009b93e7f,Fashion & Lifestyle,INV008631
892,Puducherry,Television,https://www.themediaant.com/television/star-vijay-tv-advertising,62ea154f495f1300098a7d19,Home Decor & Construction,INV009331
890,Bengaluru,Newspaper,https://www.themediaant.com/newspaper/times-of-india-bangalore-times-english-advertising,INV004719,IT Product & Services,INV004719
886.1,Delhi,Radio,https://www.themediaant.com/radio/radio-fever-delhi-advertising,62cfbf488083df00090eb715,Healthcare,"INV009501, INV009647, INV009207"
882,All India,Digital,https://www.themediaant.com/digital/inshorts-advertising,60fab217a89e9a000951dc2d,Finance,INV006759
875,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV003870,Fashion & Lifestyle,INV003870
875,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV004056,Fashion & Lifestyle,INV004056
875,Delhi,Nontraditional,https://www.themediaant.com/nontraditional/cab-delhi-advertising,INV004756,Services,INV004756
875,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/cab-mumbai-advertising,INV004756,Services,INV004756
871.3,Delhi,Radio,https://www.themediaant.com/radio/big-fm-delhi-advertising,62cfbf488083df00090eb715,Healthcare,"INV009501, INV009647, INV009207"
870,All India,Television,https://www.themediaant.com/television/abp-news-tv-advertising,5f6ac1e17bca353ce6f2bf29,IT Product & Services,"INV005626, INV006001"
870,Bengaluru,Digital,https://www.themediaant.com/digital/hotstar-advertising,6218c16e376f960009c43b94,Shopping & Retail,INV008151
855,Hyderabad,Airport,https://www.themediaant.com/airport/hyderabad-airport-advertising,INV012042,Entertainment,INV012042
850,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002391,Services,INV002391
850,All India,Digital,https://www.themediaant.com/digital/hotstar-advertising,60ed8a6b6b90c4000875daf1,Fashion & Lifestyle,INV006735
850,Mumbai,Nontraditional,https://www.themediaant.com/nontraditional/local-train-mumbai-advertising,629eea994e6a650009a00761,Agriculture,INV008808
850,Bengaluru,Digital,https://www.themediaant.com/digital/gaana-advertising,62ebf2fb008a490009ab1df1,Healthcare,INV009399
850,All India,Newspaper,https://www.themediaant.com/newspaper/mint-all-india-english-advertising,621c8762854fec00096715f1,Finance,INV008162
848,Bengaluru,Nontraditional,https://www.themediaant.com/nontraditional/cab-bangalore-advertising,637462c5846d2e0008dd27ad,IT Product & Services,"INV010479,INV010499"
845,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV003468,Fashion & Lifestyle,INV003468
845,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV003549,Fashion & Lifestyle,INV003549
840,All India,Magazine,https://www.themediaant.com/magazine/femina-magazine-advertising,INV001758,Engineering,INV001758
839.6,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV001848,Home Decor & Construction,INV001848
836.4,All India,Newspaper,https://www.themediaant.com/newspaper/times-of-india-all-india-english-advertising,5fcda2bde9c32165666f204a,Finance,INV005758
836,Andhra Pradesh,Television,https://www.themediaant.com/television/zee-telugu-tv-advertising,634544916d1d14000922e7cb,Home Decor & Construction,INV010032
833,All India,Influencer Marketing,https://www.themediaant.com/influencer-marketing/fashion-influencers,INV011254,Shopping & Retail,INV011254
830,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002586,Services,INV002586
830,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002703,Services,INV002703
830,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002831,Home Decor & Construction,INV002831
830,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002937,Home Decor & Construction,INV002937
825,All India,Magazine,https://www.themediaant.com/magazine/indigo-hello-6e-magazine-advertising,INV002375,Fashion & Lifestyle,INV002375
